message,table
"[임실군청] 금일 07시 임실지역 대설경보 발령. 지붕 및 집 앞 눈 치우기, 비닐하우스 및 축사 눈 제거, 대중교통 이용, 눈길 등 미끄럼 주의바랍니다. ",HS
"[경기도청] 내일 새벽 수도권을 중심으로 많은 눈이 예상되오니, 출근길 교통안전에 유의 바랍니다.(031-8008-3135) ",HS
"[서울특별시청] 내일 아침 수도권을 중심으로 눈과 빙판길이 예상되므로, 출근길 대중교통 이용 등 안전에 유의하시기 바랍니다. ",HS
"[동래구청] 금일 12:30 적설로 인한 온천동 철학로 도로 통제 중, 차량우회 및 안전사고에 유의하여 주시기 바랍니다. 550-4637 ",HS
[연제구청] 금일 현재 강설로 인하여 황령산 순환도로 차량통제 중이오니 우회하시기 바랍니다. (665-4490) ,HS
[수영구청] 금일 현재 강설로 인하여 황령산 순환도로 양방향 차량통제 중이오니 우회하시기 바랍니다. (610-4654) ,HS
"[국민안전처]30일07:30 강원산간(속초 고성 양양 인제) 대설경보, 비닐하우스 눈치우기, 눈길 미끄럼 등 주의하세요",HS
"[국민안전처]30일12:30 강릉,평창,홍천산간지역 대설경보,대중교통이용,비닐하우스 와 내집앞 눈치우기,눈길 미끄럼 등 주의",HS
"[국민안전처]30일20:30 동해,태백,삼척,정선산간지역 대설경보,대중교통이용,비닐하우스와 내집앞 눈치우기,눈길미끄럼등 주의",HS
"[국민안전처]12.8 18:30 강원산간(속초 고성 양양 인제)지역 대설경보,비닐하우스 와 내집앞 눈치우기,눈길미끄럼 주의하세요",HS
"[국민안전처]12.8 19:30 강원산간(강릉 평창 홍천) 대설경보대치, 비닐하우스 와 내집앞 눈치우기, 눈길 미끄럼 등 주의하세요",HS
"[국민안전처]12.8 21:40 강원(강릉평지 동해산간 태백 삼척산간 속초평지 고성평지 정선)대설경보대치, 눈길미끄럼 주의하세요",HS
"[국민안전처]12.8 23:30 강원(동해평지, 삼척평지) 대설경보대치, 비닐하우스 와 내집앞 눈치우기, 눈길 미끄럼 등 주의하세요",HS
"[국민안전처]12.9 05시 경북 울진평지 대설경보 대치, 대중교통이용, 비닐하우스 와 내집앞 눈치우기, 눈길미끄럼 등 주의하세요",HS
"[국민안전처]9일 22:20 울릉도독도지역 대설경보, 대중교통이용, 비닐하우스 와 내집앞 눈치우기, 눈길 미끄럼 등 주의하세요",HS
"[국민안전처]16일9시30분 제주(산간지역)대설경보, 대중교통이용, 비닐하우스 와 내집앞 눈치우기, 눈길 미끄럼 등 주의",HS
"[국민안전처]1월4일4시 울릉도독도지역 대설경보, 대중교통이용, 비닐하우스 와 내집앞 눈치우기, 눈길 미끄럼 등 주의하세요",HS
"-대설예비특보(19일오전)강원동해산간및동해안시군산간지역 - 풍랑예비특보: 19일오후(동해남부전해상),19일밤(남해동부전해상)이 발효될예정이니 사전대비철저 -동해시재난상황실-동해시 (연락처:033-530-2119, 033-530-2119)",HS
"동해시 산간 2012.01.19. 09:00 대설주의보 발표 시설물안전관리, 내 집앞 눈 치우기, 차량안전운행운행 당부동해시 (연락처:033-530-2119)",HS
[국민안전처]23일10:30 제주산간지역 대설주의보 발표,HS
"[국민안전처]1월25일6시30분 정읍시)지역 대설경보, 대중교통이용,눈길 미끄럼 등 주의하세요",HS
"[완도군청] 건조한 날씨로 산불 발생이 우려됩니다. 산 주변에서 소각행위, 담배꽁초 무단투기 금지 등을 준수하여 주시기 바랍니다. ",NO
"[김해시청]지난22일부터 계속해서 건조주의보가 발효중입니다. 산불예방을 위해 입산금지,화기물 소지 및 소각금지,담배꽁초 투기 금지 등을 준수하여 주시기 바랍니다. ",NO
"[장성군청] 4.23.(목) 17시 관내 산불위기 “경계” 발령, 입산 시 화기물 소지, 담배꽁초 무단투기 금지 등 불씨 관리에 각별한 관심과 주의 부탁드립니다. ",NO
[곡성군청] 건조한 날씨로 산불발생 위험이 높으니 주민과 등산객은 산불이 발생하지 않도록 입산시 화기물 소지 및 소각행위 금지 등을 준수하여 주시기 바랍니다. ,NO
"[고창군청] 금일 전북 산불위험지수 높음, 입산 시 화기물 가져가지 마시고, 논밭에서 영농폐기물 등을 태우는 일이 없도록 각별히 주의바랍니다. ",NO
[기장군청] 최근 부주의로 인한 대형산불과 화재가 빈번히 발생하고 있습니다. 주민 여러분들께서는 각 가정이나 사업장에서 ,NO
"[강원도청]대기가 매우 건조하여 산불발생 위험이 높으니, 입산 시 화기물소지·취사·흡연·소각행위를 금지해주십시오. 작은관심과 참여만이 산불을 예방할 수 있습니다. ",NO
"[경상북도청] 도내에 계속해서 건조특보가 발효되고 있습니다. 산불예방을 위해 입산금지,화기물 소지 및 소각금지,담배꽁초 투기 금지 등을 준수하여 주시기 바랍니다. ",NO
"[행정안전부]전국적으로 대기가 매우 건조하여 산불위험이 높습니다. 산에서 흡연이나 취사를 금지하고 논밭태우기, 쓰레기 소각 등 위험 행동을 삼가 주시기 바랍니다. ",NO
"[울진군청] 오늘 12:30경 울진군 울진읍 신림리 309-9 산불 확산이 우려되니, 호월리,신림리 주민은 산에서 멀리 떨어진 안전한 곳으로 대피하시기 바랍니다. ",NO
"[안동시청]산불 예방을 위해 소각금지, 불씨 취급금지 등 위험행동을 삼가주시기 바라며, 산불발생 시 민ㆍ형사상 조치 예정입니다. ",NO
"[예천군청]대기가 매우 건조하여 산불발생 위험이 높으니, 입산 시 화기물소지,취사,흡연,소각행위를 금지해주십시오. 작은관심과 참여만이 산불을 예방할 수 있습니다 ",NO
"[고성군청] 오늘 고성군 토성면 도원리,학야리 방향 산불 확산 중. 인근 주민들은 안전한 곳으로 즉시 신속 대피 바람. ",NO
[고성군청] 오늘 20:11경 고성군 토성면 도원1리 산불 확산 중. 인근 주민과 등산객은 산에서 멀리 떨어진 안전한 곳으로 즉시 대피하시기 바랍니다. ,NO
"[고성군청] 오늘 20경 발생한 토성면 도원리 산불 확산 중. 도원리, 학야리 인근 주민들께서는 천진초등학교로 즉시 대피하시기 바랍니다. ",NO
"[고성군청] 토성면 도원리 산불 확산 중. 도원리,학야리,운봉리 주민은 아야진,천진초교로 신속히 대피 바람. ",NO
"[고성군청] 도원리 산불 확산 중. 교암리,금화정리 주민은 천진초교,아야진초교로 즉시 대피 바람. ",NO
[고성군청] 도원리 산불로 대피 중인 인근 주민은 분산대피를 위해 현재부터는 아야진초교로 대피 바람. ,NO
"[전남도청] 도내 건조한 날씨 계속으로, 산불, 공장화재 등이 자주 발생되고 있습니다. 주말 산행 시 라이터 휴대금지 등 화재 예방에 적극 협조바랍니다. ",NO
"[무안군청] 건조한 날씨가 계속되어 산불, 주택화재, 축사화재 등이 자주 발생되고 있습니다. 불필요한 쓰레기 소각 자제 등 화재 예방에 적극 협조바랍니다. ",NO
"[영주시청]관내 건조주의보가 발효중인 가운데 산불, 주택화재가 연일 발생하고 있습니다. 야외 소각행위 및 입산시 화기사용 금지 등 산불예방에 주의를 당부드립니다. ",NO
"[경상북도청]도내에 계속해서 건조특보가 발효되고 있습니다. 산불예방을 위해 입산금지, 화기물 소지 및 소각금지, 담배꽁초 투기금지 등을 준수하여 주시기 바랍니다. ",NO
[기장군청] 최근 부주의로 인한 대형산불과 화재가 빈번히 발생하고 있습니다. 주민 여러분들께서는 각 가정이나 사업장에서 ,NO
"[장성군청] 건조한 날씨로 강원도 고성 산불 등 화재가 계속되고 있습니다. 군민들께서는 논밭태우기, 쓰레기 소각 등 위험행동을 삼가해 주시기 바랍니다. ",NO
"[곡성군청] 건조한 날씨 계속으로 산불 위험이 매우 높습니다. 산에서 흡연이나 취사를 금지하고 논밭태우기, 쓰레기 소각등 위험행동을 삼가해 주시기 바랍니다. ",NO
"[완도군청] 현재 건조특보가 발효되었습니다. 산불예방을 위해 입산금지, 화기물 소지 및 소각금지, 담배꽁초 투기금지 등을 준수하여 주시기 바랍니다. ",NO
"[예천군청]대기가 매우 건조하여 산불발생 위험이 높으니, 입산 시 화기물소지,취사,흡연,소각행위를 금지해주십시오. 작은관심과 참여만이 산불을 예방할 수 있습니다. ",NO
"[안동시청]건조한 날씨가 계속되어 산불 예방을 위해 소각금지, 불씨 취급금지 등 위험행동을 삼가주시기 바라며, 화재 예방에 적극 협조바랍니다. ",NO
"[함평군청]대기가 매우 건조하여 산불위험이 높습니다. 산에서 흡연이나 취사를 금지하고 논밭태우기, 쓰레기 소각 등 위험 행동을 삼가 주시기 바랍니다. ",NO
"[행정안전부]전국적으로 대기가 매우 건조하여 산불위험이 높습니다. 산에서 흡연이나 취사를 금지하고 논밭태우기, 쓰레기 소각 등 위험 행동을 삼가 주시기 바랍니다. ",NO
"[의성군청]건조한 날씨가 계속되어 산불 예방을 위해 소각금지, 불씨 취급금지 등 위험행동을 삼가주시기 바라며, 산불예방에 적극적 협조 바랍니다. ",NO
[기장군청] 최근 부주의로 인한 대형산불과 화재가 빈번히 발생하고 있습니다. 주민 여러분들께서는 각 가정이나 사업장에서 ,NO
"[안동시청]건조한 날씨가 계속되어 산불 예방을 위해 소각금지, 불씨 취급금지 등 위험행동을 삼가주시기 바라며, 화재 예방에 적극 협조바랍니다. ",NO
"[논산시청] 건조한 날씨로 산불발생 위험이 매우 높아, 논밭태우기와 쓰레기소각 등을 금지합니다. 이를 위반시 100만원 이하의 과태료가 부과됨을 알려드립니다. ",NO
[양산시청] 오늘 12:00경 동면 석산리 산64 산불 발생. 현재 진화중. 인근 주민과 등산객은 안전에 유의바랍니다. ,NO
[양산시청]오늘 12:00경 발생한 동면 석산리 산64번지 일대 산불 진화중입니다. 인근 주민과 등산객은 야간안전에 각별히 유의하시기 바랍니다. ,NO
[곡성군청] 금일 곡성군 죽곡면 산129-1에서 산불이 발생하였으니 입산객과 인근 주민들은 안전한 곳으로 대피 하여 주시기 바랍니다. ,NO
[곡성군청] 오늘 곡성군 죽곡면에 발생한 산불은 진화가 완료 되었습니다. 건조한 날씨에 산불 발생위험이 높으니 화기물을 휴대하고 입산하지 맙시다. ,NO
"[남원시]건조한 날씨에 산불발생위험이 높습니다. 산나물채취, 등산 등 입산시 화기 소지나 쓰레기 소각, 논·밭두렁 소각등으로 산불이 발생하지 않도록 주의바랍니다. ",NO
[양평군청]오늘 14:07경 양평군 용문면 신점리 용문산 일원 산불 발생. 입산을 자제하고 인근 주민과 등산객은 안전사고 발생에 주의하시기 바랍니다. ,NO
[은평구청]오늘 11:51경 은평구 불광동 산42-1 북한산 족두리봉 5부능선 산불 발생. 입산을 금지하고 인근 주민과 등산객은 안전사고 발생에 주의바랍니다. ,NO
[도봉구청] 금일 19:55경 도봉구 도봉동 도봉산에서 산불 발생. 입산을 자제하고 인근 주민과 등산객은 안전사고 발생에 주의하시기 바랍니다. ,NO
"[도봉구청] 20:13경 송출된 산불발생 재난문자는 실제상황이 아니며, 모의훈련 중 잘못 송출된 문자임을 정정하여 알려드립니다. ",NO
[영양군청] 일월면 문암리(홈거리) 뒷산에 산불이 발생하였으니 인근 주민들께서는 산불상황을 예의주시하시고 안전에 유의하여 주시기 바랍니다. ,NO
[양평군청] 금일 14:10경 양평군 양서면 국수리 산13 일원 산불 발생. 산불위험지수가 높으므로 입산을 자제하시기 바랍니다. ,NO
"[행정안전부] 최근 건조한 날씨가 이어지고 있어 산불 발생이 우려됩니다. 입산 시 화기 소지 및 취사 행위 금지, 쓰레기 소각 금지 등을 실천해 주시기 바랍니다. ",NO
[경상북도청]건조특보 발효로 산불 위험이 매우 높습니다.과실로 산림을 불태운 자도 3년 이하 징역 또는 3천만원 이하 벌금에 처합니다. 산불예방에 협조 바랍니다. ,NO
"[영양군청] 건조한 날씨로 산불발생 위험이 매우 높으니 산행시 발화물질 소지금지, 농산폐기물 소각 금지 산불시 산불유관기관에 즉시 신고바랍니다. ",NO
"[김해시청] 관내 건조한 날씨로 인해 산불 위험이 매우 높은 상황입니다. 화기물 소지자 입산금지, 농,산촌지역 소각행위 금지 등을 지켜주시기 바랍니다. ",NO
"[행정안전부]최근 건조한 날씨가 계속되고 있어 산불 발생이 우려됩니다. 입산 시 화기소지 및 취사행위 금지, 쓰레기 소각 금지 등을 실천해 주시기 바랍니다. ",NO
"[용인시청] 오늘 08:30분 처인구 양지면 양지물류센터 화재발생, 이 지역을 우회하여 주시고 인근 주민은 안전사고 발생에 유의바랍니다.(031-324-4949) ",NO
